2018-01-06 10:14:35 INFO  Utils:30 - generateUUID
2018-01-07 12:13:28 INFO  Utils:106 - Creating ShoppingCartService
2018-01-07 12:13:28 INFO  Utils:109 - Creating a shopping cart for user
2018-01-07 12:13:28 INFO  Utils:113 - Get shopping cart id as c3e0dc17-fca7-462a-b25d-0cb5f0bb264a
2018-01-07 12:13:28 INFO  Utils:115 - Adding order to the shopping cart
2018-01-07 12:13:28 INFO  Utils:118 - Shopping cart Summary : {"totalTax":0.0,"totalCartAmount":279.96}
2018-01-07 12:16:48 INFO  Utils:26 - -------------------------------------------------------------------------------------------
2018-01-07 12:16:48 INFO  Utils:27 - Starting the Shopping Cart Application
2018-01-07 12:16:48 INFO  Utils:28 - -------------------------------------------------------------------------------------------
2018-01-07 12:16:48 INFO  Utils:34 - Creating UserService
2018-01-07 12:16:48 INFO  Utils:41 - All users in system : [{"userId":6506966687470144411,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":645000000,"second":48,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"userId":5434061172501596147,"userEmailId":"mary@gmail.com","userName":"MARY ROE","shippingAddresses":[{"street":"MEGASYSTEMS INC SUITE 5A-1204","city":"TUCSON","state":"AZ","country":"USA","zipcode":"85705"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":645000000,"second":48,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-07 12:16:48 INFO  Utils:43 - Get the user by email Id john@gmail.com
2018-01-07 12:16:49 INFO  Utils:49 - User {"userId":6506966687470144411,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":645000000,"second":48,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 12:16:49 INFO  Utils:52 - User ID 6506966687470144411
2018-01-07 12:16:49 INFO  Utils:54 - Creating ProductInfoService
2018-01-07 12:16:49 INFO  Utils:61 - All products in system : [{"code":"2fc82732-fd6c-4b34-bd61-13447c07142c","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":23000000,"second":49,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"b5ccdb97-9cfa-4227-a39e-8752da90edca","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":23000000,"second":49,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"0091f262-4771-4dfb-8ff4-74ad8fade54b","name":"Killer Deo","price":150.56,"description":"Killer Deo is a body Deodrant.","manufacturer":"Killer Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":23000000,"second":49,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-07 12:16:49 INFO  Utils:63 - Get the product info by name as Dove Soap
2018-01-07 12:16:49 INFO  Utils:70 - Product : {"code":"2fc82732-fd6c-4b34-bd61-13447c07142c","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":23000000,"second":49,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 12:16:49 INFO  Utils:72 - Get the product info by name as Axe Deo
2018-01-07 12:16:49 INFO  Utils:79 - Product : {"code":"b5ccdb97-9cfa-4227-a39e-8752da90edca","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":23000000,"second":49,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 12:16:49 INFO  Utils:81 - Creating doveSoapProduct
2018-01-07 12:16:49 INFO  Utils:84 - Creating axeDeoProduct
2018-01-07 12:16:49 INFO  Utils:87 - Creating OrderService
2018-01-07 12:16:49 INFO  Utils:90 - Creating an order for user
2018-01-07 12:16:49 INFO  Utils:94 - Get order id as eb5197dd-2441-4aef-bf63-46521e8beb3e
2018-01-07 12:16:49 INFO  Utils:96 - Adding 2 dove soap products in the order
2018-01-07 12:16:49 INFO  Utils:100 - Adding 2 axe deo products in the order
2018-01-07 12:16:49 INFO  Utils:104 - [{"product":{"code":"2fc82732-fd6c-4b34-bd61-13447c07142c","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":23000000,"second":49,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":0.0}, {"product":{"code":"b5ccdb97-9cfa-4227-a39e-8752da90edca","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":12,"minute":16,"nano":23000000,"second":49,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":0.0}]
2018-01-07 12:16:49 INFO  Utils:106 - Creating ShoppingCartService
2018-01-07 12:16:49 INFO  Utils:109 - Creating a shopping cart for user
2018-01-07 12:16:49 INFO  Utils:113 - Get shopping cart id as c5b8faa6-a33e-4fb4-8605-727b5f75462e
2018-01-07 12:16:49 INFO  Utils:115 - Adding order to the shopping cart
2018-01-07 12:16:49 INFO  Utils:118 - Shopping cart Summary : {"totalTax":0.0,"totalCartAmount":279.96}
2018-01-07 12:18:18 INFO  Utils:26 - -------------------------------------------------------------------------------------------
2018-01-07 12:18:18 INFO  Utils:27 - Starting the Shopping Cart Application
2018-01-07 12:18:18 INFO  Utils:28 - -------------------------------------------------------------------------------------------
2018-01-07 12:18:18 INFO  Utils:34 - Creating UserService
2018-01-07 12:18:27 INFO  Utils:41 - All users in system : [{"userId":6054023822114898214,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"hour":12,"minute":18,"nano":354000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"userId":2107032048455928175,"userEmailId":"mary@gmail.com","userName":"MARY ROE","shippingAddresses":[{"street":"MEGASYSTEMS INC SUITE 5A-1204","city":"TUCSON","state":"AZ","country":"USA","zipcode":"85705"}],"userState":"ACTIVE","createdOn":{"hour":12,"minute":18,"nano":355000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-07 12:18:27 INFO  Utils:43 - Get the user by email Id john@gmail.com
2018-01-07 12:18:27 INFO  Utils:49 - User {"userId":6054023822114898214,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"hour":12,"minute":18,"nano":354000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 12:18:27 INFO  Utils:52 - User ID 6054023822114898214
2018-01-07 12:18:27 INFO  Utils:54 - Creating ProductInfoService
2018-01-07 12:18:27 INFO  Utils:61 - All products in system : [{"code":"53a4ec93-42f6-4d7a-8a70-2405ee66fa6d","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":18,"nano":877000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"8475a747-b7cb-4116-af24-cf1c06f977ee","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":18,"nano":877000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"ed7e8e98-b6fe-4969-bd79-87272b1a8837","name":"Killer Deo","price":150.56,"description":"Killer Deo is a body Deodrant.","manufacturer":"Killer Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":18,"nano":877000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-07 12:18:27 INFO  Utils:63 - Get the product info by name as Dove Soap
2018-01-07 12:18:27 INFO  Utils:70 - Product : {"code":"53a4ec93-42f6-4d7a-8a70-2405ee66fa6d","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":18,"nano":877000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 12:18:27 INFO  Utils:72 - Get the product info by name as Axe Deo
2018-01-07 12:18:27 INFO  Utils:79 - Product : {"code":"8475a747-b7cb-4116-af24-cf1c06f977ee","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":18,"nano":877000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 12:18:27 INFO  Utils:81 - Creating doveSoapProduct
2018-01-07 12:18:27 INFO  Utils:84 - Creating axeDeoProduct
2018-01-07 12:18:27 INFO  Utils:87 - Creating OrderService
2018-01-07 12:18:27 INFO  Utils:90 - Creating an order for user
2018-01-07 12:18:27 INFO  Utils:94 - Get order id as 18d4fd85-356d-407c-8e31-22d017d896bc
2018-01-07 12:18:27 INFO  Utils:96 - Adding 2 dove soap products in the order
2018-01-07 12:18:27 INFO  Utils:100 - Adding 2 axe deo products in the order
2018-01-07 12:18:27 INFO  Utils:104 - [{"product":{"code":"53a4ec93-42f6-4d7a-8a70-2405ee66fa6d","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":18,"nano":877000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":0.0}, {"product":{"code":"8475a747-b7cb-4116-af24-cf1c06f977ee","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":18,"nano":877000000,"second":27,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":0.0}]
2018-01-07 12:18:27 INFO  Utils:106 - Creating ShoppingCartService
2018-01-07 12:18:27 INFO  Utils:109 - Creating a shopping cart for user
2018-01-07 12:18:27 INFO  Utils:113 - Get shopping cart id as ad3ae9eb-c48c-4bff-9e4b-b9a7b5cef4ec
2018-01-07 12:18:27 INFO  Utils:115 - Adding order to the shopping cart
2018-01-07 12:19:09 INFO  Utils:118 - Shopping cart Summary : {"totalTax":0.0,"totalCartAmount":279.96}
2018-01-07 12:20:13 INFO  Utils:26 - -------------------------------------------------------------------------------------------
2018-01-07 12:20:13 INFO  Utils:27 - Starting the Shopping Cart Application
2018-01-07 12:20:13 INFO  Utils:28 - -------------------------------------------------------------------------------------------
2018-01-07 12:20:13 INFO  Utils:34 - Creating UserService
2018-01-07 12:20:14 INFO  Utils:41 - All users in system : [{"userId":2108770647596287246,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"hour":12,"minute":20,"nano":759000000,"second":13,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"userId":25227214942718263,"userEmailId":"mary@gmail.com","userName":"MARY ROE","shippingAddresses":[{"street":"MEGASYSTEMS INC SUITE 5A-1204","city":"TUCSON","state":"AZ","country":"USA","zipcode":"85705"}],"userState":"ACTIVE","createdOn":{"hour":12,"minute":20,"nano":759000000,"second":13,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-07 12:20:14 INFO  Utils:43 - Get the user by email Id john@gmail.com
2018-01-07 12:20:14 INFO  Utils:49 - User {"userId":2108770647596287246,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"hour":12,"minute":20,"nano":759000000,"second":13,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 12:20:14 INFO  Utils:52 - User ID 2108770647596287246
2018-01-07 12:20:14 INFO  Utils:54 - Creating ProductInfoService
2018-01-07 12:20:14 INFO  Utils:61 - All products in system : [{"code":"a78b6060-e2ef-49a8-bec8-ba6ee501564d","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":20,"nano":236000000,"second":14,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"478ab3fa-02b1-41de-b896-72b106a81e86","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":20,"nano":236000000,"second":14,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"deeea92b-e0b5-488f-b676-cf507fcc144d","name":"Killer Deo","price":150.56,"description":"Killer Deo is a body Deodrant.","manufacturer":"Killer Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":20,"nano":236000000,"second":14,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-07 12:20:14 INFO  Utils:63 - Get the product info by name as Dove Soap
2018-01-07 12:20:14 INFO  Utils:70 - Product : {"code":"a78b6060-e2ef-49a8-bec8-ba6ee501564d","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":20,"nano":236000000,"second":14,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 12:20:14 INFO  Utils:72 - Get the product info by name as Axe Deo
2018-01-07 12:20:14 INFO  Utils:79 - Product : {"code":"478ab3fa-02b1-41de-b896-72b106a81e86","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":20,"nano":236000000,"second":14,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 12:20:14 INFO  Utils:81 - Creating doveSoapProduct
2018-01-07 12:20:14 INFO  Utils:84 - Creating axeDeoProduct
2018-01-07 12:20:14 INFO  Utils:87 - Creating OrderService
2018-01-07 12:20:14 INFO  Utils:90 - Creating an order for user
2018-01-07 12:20:14 INFO  Utils:94 - Get order id as 1c07fa1e-3257-47f4-9de5-b14460ea8fef
2018-01-07 12:20:14 INFO  Utils:96 - Adding 2 dove soap products in the order
2018-01-07 12:20:14 INFO  Utils:100 - Adding 2 axe deo products in the order
2018-01-07 12:20:14 INFO  Utils:104 - [{"product":{"code":"a78b6060-e2ef-49a8-bec8-ba6ee501564d","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":20,"nano":236000000,"second":14,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":12.5}, {"product":{"code":"478ab3fa-02b1-41de-b896-72b106a81e86","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"hour":12,"minute":20,"nano":236000000,"second":14,"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":12.5}]
2018-01-07 12:20:14 INFO  Utils:106 - Creating ShoppingCartService
2018-01-07 12:20:14 INFO  Utils:109 - Creating a shopping cart for user
2018-01-07 12:20:14 INFO  Utils:113 - Get shopping cart id as 998101d1-54b4-4497-9d75-6b69043766af
2018-01-07 12:20:14 INFO  Utils:115 - Adding order to the shopping cart
2018-01-07 12:20:14 INFO  Utils:118 - Shopping cart Summary : {"totalTax":34.99,"totalCartAmount":279.96}
2018-01-07 18:22:37 INFO  Utils:26 - -------------------------------------------------------------------------------------------
2018-01-07 18:22:37 INFO  Utils:27 - Starting the Shopping Cart Application
2018-01-07 18:22:37 INFO  Utils:28 - -------------------------------------------------------------------------------------------
2018-01-07 18:22:37 INFO  Utils:34 - Creating UserService
2018-01-07 18:22:38 INFO  Utils:41 - All users in system : [{"userId":4411802895891253029,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":763000000,"second":37,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"userId":8503338084998926088,"userEmailId":"mary@gmail.com","userName":"MARY ROE","userRole":"USER","shippingAddresses":[{"street":"MEGASYSTEMS INC SUITE 5A-1204","city":"TUCSON","state":"AZ","country":"USA","zipcode":"85705"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":763000000,"second":37,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-07 18:22:38 INFO  Utils:43 - Get the user by email Id john@gmail.com
2018-01-07 18:22:38 INFO  Utils:49 - User {"userId":4411802895891253029,"userEmailId":"john@gmail.com","userName":"JOHN SMITH","userRole":"USER","shippingAddresses":[{"street":"100 MAIN ST PO BOX 1022","city":"SEATTLE","state":"WA","country":"USA","zipcode":"98104"}],"userState":"ACTIVE","createdOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":763000000,"second":37,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 18:22:38 INFO  Utils:52 - User ID 4411802895891253029
2018-01-07 18:22:38 INFO  Utils:54 - Creating ProductInfoService
2018-01-07 18:22:38 INFO  Utils:61 - All products in system : [{"code":"b44ca402-16a7-4846-9f33-2b3954770ff4","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":155000000,"second":38,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"617a23a1-97ac-47d8-8c0e-83c0f674802d","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":155000000,"second":38,"chronology":{"id":"ISO","calendarType":"iso8601"}}}, {"code":"1ffcf33e-f79a-403f-974f-0c6cac20bd8e","name":"Killer Deo","price":150.56,"description":"Killer Deo is a body Deodrant.","manufacturer":"Killer Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":155000000,"second":38,"chronology":{"id":"ISO","calendarType":"iso8601"}}}]
2018-01-07 18:22:38 INFO  Utils:63 - Get the product info by name as Dove Soap
2018-01-07 18:22:38 INFO  Utils:70 - Product : {"code":"b44ca402-16a7-4846-9f33-2b3954770ff4","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":155000000,"second":38,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 18:22:38 INFO  Utils:72 - Get the product info by name as Axe Deo
2018-01-07 18:22:38 INFO  Utils:79 - Product : {"code":"617a23a1-97ac-47d8-8c0e-83c0f674802d","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":155000000,"second":38,"chronology":{"id":"ISO","calendarType":"iso8601"}}}
2018-01-07 18:22:38 INFO  Utils:81 - Creating doveSoapProduct
2018-01-07 18:22:38 INFO  Utils:84 - Creating axeDeoProduct
2018-01-07 18:22:38 INFO  Utils:87 - Creating OrderService
2018-01-07 18:22:38 INFO  Utils:90 - Creating an order for user
2018-01-07 18:22:38 INFO  Utils:94 - Get order id as cff8e9ed-9c14-4901-9e03-1ba1d8e59856
2018-01-07 18:22:38 INFO  Utils:96 - Adding 2 dove soap products in the order
2018-01-07 18:22:38 INFO  Utils:100 - Adding 2 axe deo products in the order
2018-01-07 18:22:38 INFO  Utils:104 - [{"product":{"code":"b44ca402-16a7-4846-9f33-2b3954770ff4","name":"Dove Soap","price":39.99,"description":"Dove Soap is a beauty soap.","manufacturer":"Dove Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":155000000,"second":38,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":12.5}, {"product":{"code":"617a23a1-97ac-47d8-8c0e-83c0f674802d","name":"Axe Deo","price":99.99,"description":"Axe Deo is a body Deodrant.","manufacturer":"Axe Ltd.","category":"COSMATIC","creadtedOn":{"dayOfMonth":7,"dayOfWeek":"SUNDAY","dayOfYear":7,"month":"JANUARY","monthValue":1,"year":2018,"hour":18,"minute":22,"nano":155000000,"second":38,"chronology":{"id":"ISO","calendarType":"iso8601"}}},"quantity":2,"tax":12.5}]
2018-01-07 18:22:38 INFO  Utils:106 - Creating ShoppingCartService
2018-01-07 18:22:38 INFO  Utils:109 - Creating a shopping cart for user
2018-01-07 18:22:38 INFO  Utils:113 - Get shopping cart id as 431eb8e3-3ced-441d-a777-9cc182172544
2018-01-07 18:22:38 INFO  Utils:115 - Adding order to the shopping cart
2018-01-07 18:22:38 INFO  Utils:118 - Shopping cart Summary : {"totalTax":34.99,"totalCartAmount":279.96}
2018-01-08 08:17:50 ERROR Utils:59 - No serializer found for class java.lang.Object and no properties discovered to create BeanSerializer (to avoid exception, disable SerializationFeature.FAIL_ON_EMPTY_BEANS)
2018-01-08 08:20:30 ERROR Utils:62 - No serializer found for class java.lang.Object and no properties discovered to create BeanSerializer (to avoid exception, disable SerializationFeature.FAIL_ON_EMPTY_BEANS)
2018-01-08 08:45:07 ERROR Utils:62 - No serializer found for class java.lang.Object and no properties discovered to create BeanSerializer (to avoid exception, disable SerializationFeature.FAIL_ON_EMPTY_BEANS)
2018-01-08 10:41:34 ERROR Utils:62 - No serializer found for class java.lang.Object and no properties discovered to create BeanSerializer (to avoid exception, disable SerializationFeature.FAIL_ON_EMPTY_BEANS)
2018-01-08 13:06:18 INFO  Utils:26 - -------------------------------------------------------------------------------------------
2018-01-08 13:06:18 INFO  Utils:27 - Starting the Shopping Cart Application
2018-01-08 13:06:18 INFO  Utils:28 - -------------------------------------------------------------------------------------------
2018-01-08 13:06:18 INFO  Utils:34 - Creating UserService
